timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent
2026-03-22T00:43:45.826916817,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.826737306,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6724
2026-03-22T00:43:45.827483632,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.828019363,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1348
2026-03-22T00:43:45.829666225,142.250.139.136,10.0.2.15,0,0,TLSV1.3,4891
2026-03-22T00:43:45.829686353,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.833512888,142.250.139.136,10.0.2.15,0,0,TLSV1.3,2442
2026-03-22T00:43:45.833542936,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.833513182,142.250.139.136,10.0.2.15,0,0,TLSV1.3,2484
2026-03-22T00:43:45.833733576,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.833513224,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1414
2026-03-22T00:43:45.833513252,142.250.139.136,10.0.2.15,0,0,TLSV1.3,636
2026-03-22T00:43:45.833831818,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.834671251,142.250.139.136,10.0.2.15,0,0,TLSV1.3,4134
2026-03-22T00:43:45.834686276,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.834671340,142.250.139.136,10.0.2.15,0,0,TLSV1.3,830
2026-03-22T00:43:45.837906481,142.250.139.136,10.0.2.15,0,0,TLSV1.3,4134
2026-03-22T00:43:45.837936717,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.837906799,142.250.139.136,10.0.2.15,0,0,TLSV1.3,885
2026-03-22T00:43:45.841801819,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6279
2026-03-22T00:43:45.841839101,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.841802151,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1414
2026-03-22T00:43:45.841802186,142.250.139.136,10.0.2.15,0,0,TLSV1.3,12294
2026-03-22T00:43:45.842009236,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.841802218,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6167
2026-03-22T00:43:45.842097876,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.841802251,142.250.139.136,10.0.2.15,0,0,TLSV1.3,5492
2026-03-22T00:43:45.842255347,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.841802285,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6202
2026-03-22T00:43:45.842342246,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.846937201,142.250.139.136,10.0.2.15,0,0,TLSV1.3,86
2026-03-22T00:43:45.846937496,142.250.139.136,10.0.2.15,0,0,TLSV1.3,124
2026-03-22T00:43:45.848404446,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:45.849386065,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:45.850140286,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:46.309791426,10.0.2.15,142.250.139.136,0,0,TLSV1.3,295
2026-03-22T00:43:46.313797135,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:46.337777683,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1531
2026-03-22T00:43:46.337811769,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.337777992,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1414
2026-03-22T00:43:46.337778032,142.250.139.136,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:43:46.337951883,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.337778049,142.250.139.136,10.0.2.15,0,0,TLSV1.3,5494
2026-03-22T00:43:46.338046044,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.337778065,142.250.139.136,10.0.2.15,0,0,TLSV1.3,9574
2026-03-22T00:43:46.338125159,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.337778082,142.250.139.136,10.0.2.15,0,0,TLSV1.3,8214
2026-03-22T00:43:46.338341191,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339796831,142.250.139.136,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:43:46.339811871,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339796939,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.339901924,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339796972,142.250.139.136,10.0.2.15,0,0,TLSV1.3,12990
2026-03-22T00:43:46.339971929,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339796989,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.340028167,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339797007,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.340093190,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.339797024,142.250.139.136,10.0.2.15,0,0,TLSV1.3,4134
2026-03-22T00:43:46.340167197,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.342891577,142.250.139.136,10.0.2.15,0,0,TLSV1.3,12990
2026-03-22T00:43:46.342916020,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.344254570,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.344277162,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.345829105,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.345848589,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.345829223,142.250.139.136,10.0.2.15,0,0,TLSV1.3,13654
2026-03-22T00:43:46.346957898,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.345829260,142.250.139.136,10.0.2.15,0,0,TLSV1.3,27254
2026-03-22T00:43:46.347375273,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.345829283,142.250.139.136,10.0.2.15,0,0,TLSV1.3,10134
2026-03-22T00:43:46.347467767,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.347981549,142.250.139.136,10.0.2.15,0,0,TLSV1.3,3574
2026-03-22T00:43:46.347994753,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.347981656,142.250.139.136,10.0.2.15,0,0,TLSV1.3,38934
2026-03-22T00:43:46.348351948,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.351241958,142.250.139.136,10.0.2.15,0,0,TLSV1.3,37494
2026-03-22T00:43:46.351352785,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.351242194,142.250.139.136,10.0.2.15,0,0,TLSV1.3,27414
2026-03-22T00:43:46.351569212,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.352877947,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.352907407,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.353775264,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1494
2026-03-22T00:43:46.353775367,142.250.139.136,10.0.2.15,0,0,TLSV1.3,30294
2026-03-22T00:43:46.353795255,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.356507242,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.356554252,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.382155596,142.250.139.136,10.0.2.15,0,0,TLSV1.3,34614
2026-03-22T00:43:46.382156071,142.250.139.136,10.0.2.15,0,0,TLSV1.3,30294
2026-03-22T00:43:46.389308527,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.390280482,142.250.139.136,10.0.2.15,0,0,TLSV1.3,53334
2026-03-22T00:43:46.390893020,142.250.139.136,10.0.2.15,0,0,TLSV1.3,11574
2026-03-22T00:43:46.396159010,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.397486136,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.397486407,142.250.139.136,10.0.2.15,0,0,TLSV1.3,60534
2026-03-22T00:43:46.398211707,142.250.139.136,10.0.2.15,443,56114,TCP,2934
2026-03-22T00:43:46.407026228,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.407768895,142.250.139.136,10.0.2.15,0,0,TLSV1.3,31734
2026-03-22T00:43:46.408715075,142.250.139.136,10.0.2.15,0,0,TLSV1.3,33174
2026-03-22T00:43:46.428718024,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.429291183,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.430098376,142.250.139.136,10.0.2.15,0,0,TLSV1.3,30294
2026-03-22T00:43:46.430409606,142.250.139.136,10.0.2.15,0,0,TLSV1.3,33174
2026-03-22T00:43:46.431280127,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.431575766,142.250.139.136,10.0.2.15,443,56114,TCP,2934
2026-03-22T00:43:46.431830311,142.250.139.136,10.0.2.15,0,0,TLSV1.3,21654
2026-03-22T00:43:46.432129939,142.250.139.136,10.0.2.15,0,0,TLSV1.3,25974
2026-03-22T00:43:46.432441337,142.250.139.136,10.0.2.15,0,0,TLSV1.3,14454
2026-03-22T00:43:46.432517974,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.432881840,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.432881907,142.250.139.136,10.0.2.15,0,0,TLSV1.3,15894
2026-03-22T00:43:46.433399818,142.250.139.136,10.0.2.15,0,0,TLSV1.3,47574
2026-03-22T00:43:46.433898758,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.434235207,142.250.139.136,10.0.2.15,443,56114,TCP,5814
2026-03-22T00:43:46.434556493,142.250.139.136,10.0.2.15,0,0,TLSV1.3,21654
2026-03-22T00:43:46.434798942,142.250.139.136,10.0.2.15,0,0,TLSV1.3,21654
2026-03-22T00:43:46.435057501,142.250.139.136,10.0.2.15,0,0,TLSV1.3,15894
2026-03-22T00:43:46.435134031,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.435368875,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.435643322,142.250.139.136,10.0.2.15,0,0,TLSV1.3,21654
2026-03-22T00:43:46.435909461,142.250.139.136,10.0.2.15,0,0,TLSV1.3,25974
2026-03-22T00:43:46.436204980,142.250.139.136,10.0.2.15,0,0,TLSV1.3,15894
2026-03-22T00:43:46.442895640,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.444144499,142.250.139.136,10.0.2.15,0,0,TLSV1.3,18774
2026-03-22T00:43:46.445513785,142.250.139.136,10.0.2.15,0,0,TLSV1.3,46134
2026-03-22T00:43:46.447129033,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.447820103,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.448772788,142.250.139.136,10.0.2.15,0,0,TLSV1.3,63414
2026-03-22T00:43:46.449999077,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.451439419,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.452446817,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.453762928,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.454504636,142.250.139.136,10.0.2.15,0,0,TLSV1.3,63414
2026-03-22T00:43:46.467369946,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.468004213,142.250.139.136,10.0.2.15,443,56114,TCP,10134
2026-03-22T00:43:46.469396202,142.250.139.136,10.0.2.15,0,0,TLSV1.3,54774
2026-03-22T00:43:46.470417924,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.471620180,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.471620338,142.250.139.136,10.0.2.15,0,0,TLSV1.3,31734
2026-03-22T00:43:46.472085276,142.250.139.136,10.0.2.15,0,0,TLSV1.3,31734
2026-03-22T00:43:46.476276704,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.479188580,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.488498690,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.489705128,142.250.139.136,10.0.2.15,0,0,TLSV1.3,1494
2026-03-22T00:43:46.489705542,142.250.139.136,10.0.2.15,0,0,TLSV1.3,36054
2026-03-22T00:43:46.490438577,142.250.139.136,10.0.2.15,0,0,TLSV1.3,27414
2026-03-22T00:43:46.492368238,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.493585277,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.494120971,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.494510916,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.496661936,142.250.139.136,10.0.2.15,0,0,TLSV1.3,63414
2026-03-22T00:43:46.500183658,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.500748930,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.501479815,142.250.139.136,10.0.2.15,0,0,TLSV1.3,63414
2026-03-22T00:43:46.511969350,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.513593379,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.513593623,142.250.139.136,10.0.2.15,0,0,TLSV1.3,56214
2026-03-22T00:43:46.513929712,142.250.139.136,10.0.2.15,443,56114,TCP,7254
2026-03-22T00:43:46.520146690,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.521425675,142.250.139.136,10.0.2.15,0,0,TLSV1.3,64854
2026-03-22T00:43:46.529074119,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.530903040,142.250.139.136,10.0.2.15,443,56114,TCP,1494
2026-03-22T00:43:46.530903687,142.250.139.136,10.0.2.15,0,0,TLSV1.3,5288
2026-03-22T00:43:46.542842990,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:46.556690843,10.0.2.15,142.250.139.136,0,0,TLSV1.3,89
2026-03-22T00:43:46.558082453,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:46.583060246,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:46.583494013,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:46.962912802,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:43:46.963953708,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:43:46.964098439,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:46.964599427,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:47.475093851,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:43:47.475829806,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:48.245220782,10.0.2.15,172.64.149.23,0,0,TCP,54
2026-03-22T00:43:48.245654330,172.64.149.23,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:49.265716889,10.0.2.15,34.107.221.82,0,0,TCP,54
2026-03-22T00:43:49.266967622,34.107.221.82,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:49.525310843,10.0.2.15,34.107.221.82,0,0,TCP,54
2026-03-22T00:43:49.526363695,34.107.221.82,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:49.705198165,10.0.2.15,142.250.139.157,0,0,TLSV1.3,149
2026-03-22T00:43:49.709690354,142.250.139.157,10.0.2.15,443,42158,TCP,60
2026-03-22T00:43:49.995356261,142.250.139.157,10.0.2.15,0,0,TLSV1.3,199
2026-03-22T00:43:49.995767283,10.0.2.15,142.250.139.157,0,0,TLSV1.3,93
2026-03-22T00:43:49.999459247,142.250.139.157,10.0.2.15,443,42158,TCP,60
2026-03-22T00:43:50.033458847,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:43:50.033812219,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:50.290266170,10.0.2.15,142.250.137.94,0,0,TCP,54
2026-03-22T00:43:50.290773051,142.250.137.94,10.0.2.15,0,0,TCP,60
2026-03-22T00:43:50.409129835,10.0.2.15,142.250.139.136,0,0,TLSV1.3,253
2026-03-22T00:43:50.410760607,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:50.652786719,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6894
2026-03-22T00:43:50.652826599,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:50.654278251,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:50.654956966,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:50.910283406,10.0.2.15,142.250.139.157,0,0,TLSV1.3,129
2026-03-22T00:43:50.910896888,142.250.139.157,10.0.2.15,443,42158,TCP,60
2026-03-22T00:43:50.911853169,10.0.2.15,142.250.139.136,0,0,TLSV1.3,176
2026-03-22T00:43:50.912293355,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:50.916249244,10.0.2.15,142.250.139.136,0,0,TLSV1.3,173
2026-03-22T00:43:50.916815754,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:50.917564867,10.0.2.15,142.250.139.136,0,0,TLSV1.3,175
2026-03-22T00:43:50.918008398,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:50.969563417,142.250.139.136,10.0.2.15,0,0,TLSV1.3,6953
2026-03-22T00:43:50.969666877,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:50.969563772,142.250.139.136,10.0.2.15,0,0,TLSV1.3,3214
2026-03-22T00:43:50.970034454,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:50.969563823,142.250.139.157,10.0.2.15,0,0,TLSV1.3,422
2026-03-22T00:43:50.969563849,142.250.139.136,10.0.2.15,0,0,TLSV1.3,10482
2026-03-22T00:43:50.970167507,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:50.969563875,142.250.139.136,10.0.2.15,0,0,TLSV1.3,85
2026-03-22T00:43:50.974807742,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:50.975421163,10.0.2.15,142.250.139.157,0,0,TLSV1.3,93
2026-03-22T00:43:50.978549907,142.250.139.157,10.0.2.15,443,42158,TCP,60
2026-03-22T00:43:50.978550408,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.006235032,10.0.2.15,142.250.139.136,0,0,TLSV1.3,200
2026-03-22T00:43:51.006765592,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.018538888,10.0.2.15,142.250.139.136,0,0,TLSV1.3,181
2026-03-22T00:43:51.019698868,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.024776622,10.0.2.15,142.250.139.136,0,0,TLSV1.3,89
2026-03-22T00:43:51.025295623,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.026284508,10.0.2.15,142.250.139.136,0,0,TLSV1.3,89
2026-03-22T00:43:51.026705200,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.153077487,10.0.2.15,10.10.10.10,0,0,DNS,104
2026-03-22T00:43:51.157550948,142.250.139.136,10.0.2.15,0,0,TLSV1.3,5562
2026-03-22T00:43:51.157612684,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:51.158676365,10.0.2.15,10.10.10.10,0,0,DNS,104
2026-03-22T00:43:51.159149325,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:51.159639655,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.446503159,10.10.10.10,10.0.2.15,0,0,DNS,165
2026-03-22T00:43:51.446504170,10.10.10.10,10.0.2.15,0,0,DNS,177
2026-03-22T00:43:51.451086703,10.0.2.15,173.194.141.168,43754,443,TCP,74
2026-03-22T00:43:51.451667536,10.0.2.15,173.194.141.168,43756,443,TCP,74
2026-03-22T00:43:51.702062392,10.0.2.15,173.194.141.168,43758,443,TCP,74
2026-03-22T00:43:51.703722760,10.0.2.15,173.194.141.168,43760,443,TCP,74
2026-03-22T00:43:51.706774290,173.194.141.168,10.0.2.15,443,43754,TCP,60
2026-03-22T00:43:51.706819260,10.0.2.15,173.194.141.168,43754,443,TCP,54
2026-03-22T00:43:51.706774474,173.194.141.168,10.0.2.15,443,43756,TCP,60
2026-03-22T00:43:51.706923255,10.0.2.15,173.194.141.168,43756,443,TCP,54
2026-03-22T00:43:51.709520698,10.0.2.15,173.194.141.168,0,0,TLSV1.3,571
2026-03-22T00:43:51.710566404,173.194.141.168,10.0.2.15,443,43756,TCP,60
2026-03-22T00:43:51.736803278,10.0.2.15,173.194.141.168,0,0,TLSV1.3,571
2026-03-22T00:43:51.738769545,173.194.141.168,10.0.2.15,443,43754,TCP,60
2026-03-22T00:43:51.789647466,10.0.2.15,142.250.139.136,0,0,TLSV1.3,2874
2026-03-22T00:43:51.790231482,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.790231594,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:51.792509049,173.194.141.168,10.0.2.15,443,43760,TCP,60
2026-03-22T00:43:51.792554285,10.0.2.15,173.194.141.168,43760,443,TCP,54
2026-03-22T00:43:51.792509434,173.194.141.168,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:43:51.793215139,10.0.2.15,173.194.141.168,43756,443,TCP,54
2026-03-22T00:43:51.793647427,173.194.141.168,10.0.2.15,443,43758,TCP,60
2026-03-22T00:43:51.793662059,10.0.2.15,173.194.141.168,43758,443,TCP,54
2026-03-22T00:43:51.793647519,173.194.141.168,10.0.2.15,0,0,TLSV1.3,1799
2026-03-22T00:43:51.793788224,10.0.2.15,173.194.141.168,43756,443,TCP,54
2026-03-22T00:43:51.794422112,173.194.141.168,10.0.2.15,0,0,TLSV1.3,2774
2026-03-22T00:43:51.794430932,10.0.2.15,173.194.141.168,43754,443,TCP,54
2026-03-22T00:43:51.794977534,173.194.141.168,10.0.2.15,0,0,TLSV1.3,1958
2026-03-22T00:43:51.794988592,10.0.2.15,173.194.141.168,43754,443,TCP,54
2026-03-22T00:43:51.816850566,10.0.2.15,173.194.141.168,0,0,TLSV1.3,571
2026-03-22T00:43:51.817437134,173.194.141.168,10.0.2.15,443,43758,TCP,60
2026-03-22T00:43:51.844985784,10.0.2.15,173.194.141.168,0,0,TLSV1.3,571
2026-03-22T00:43:51.845907655,173.194.141.168,10.0.2.15,443,43760,TCP,60
2026-03-22T00:43:51.851153023,10.0.2.15,142.250.137.94,0,0,OCSP,429
2026-03-22T00:43:51.851688486,142.250.137.94,10.0.2.15,80,39174,TCP,60
2026-03-22T00:43:51.864725343,10.0.2.15,142.250.137.94,0,0,OCSP,429
2026-03-22T00:43:51.865556311,142.250.137.94,10.0.2.15,80,39208,TCP,60
2026-03-22T00:43:52.087519329,10.0.2.15,142.250.139.136,0,0,TLSV1.3,309
2026-03-22T00:43:52.088181542,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:52.091309025,173.194.141.168,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:43:52.091399155,10.0.2.15,173.194.141.168,43758,443,TCP,54
2026-03-22T00:43:52.091896369,173.194.141.168,10.0.2.15,0,0,TLSV1.3,1799
2026-03-22T00:43:52.091907518,10.0.2.15,173.194.141.168,43758,443,TCP,54
2026-03-22T00:43:52.093490937,142.250.139.136,10.0.2.15,0,0,TLSV1.3,2887
2026-03-22T00:43:52.093511145,10.0.2.15,142.250.139.136,56114,443,TCP,54
2026-03-22T00:43:52.093491137,142.250.137.94,10.0.2.15,0,0,OCSP,1156
2026-03-22T00:43:52.093602700,10.0.2.15,142.250.137.94,39208,80,TCP,54
2026-03-22T00:43:52.093491156,142.250.137.94,10.0.2.15,0,0,OCSP,1156
2026-03-22T00:43:52.093691315,10.0.2.15,142.250.137.94,39174,80,TCP,54
2026-03-22T00:43:52.093491175,142.250.139.136,10.0.2.15,0,0,TLSV1.3,156
2026-03-22T00:43:52.093491193,140.82.112.4,10.0.2.15,0,0,TLSV1.3,93
2026-03-22T00:43:52.093774952,10.0.2.15,140.82.112.4,47210,443,TCP,54
2026-03-22T00:43:52.093491213,173.194.141.168,10.0.2.15,0,0,TLSV1.3,2934
2026-03-22T00:43:52.093850315,10.0.2.15,173.194.141.168,43760,443,TCP,54
2026-03-22T00:43:52.094596896,173.194.141.168,10.0.2.15,0,0,TLSV1.3,1799
2026-03-22T00:43:52.094605089,10.0.2.15,173.194.141.168,43760,443,TCP,54
2026-03-22T00:43:52.101954031,10.0.2.15,140.82.112.4,0,0,TLSV1.3,93
2026-03-22T00:43:52.102620444,140.82.112.4,10.0.2.15,443,47210,TCP,60
2026-03-22T00:43:52.117107616,10.0.2.15,142.250.139.136,0,0,TLSV1.3,93
2026-03-22T00:43:52.120363368,142.250.139.136,10.0.2.15,443,56114,TCP,60
2026-03-22T00:43:52.120363684,142.250.139.136,10.0.2.15,0,0,TLSV1.3,116
2026-03-22T00:43:52.125905238,10.0.2.15,140.82.112.4,0,0,TLSV1.3,78
2026-03-22T00:43:52.126502945,140.82.112.4,10.0.2.15,443,47210,TCP,60
2026-03-22T00:43:52.128875604,10.0.2.15,140.82.112.4,47210,443,TCP,54
2026-03-22T00:43:52.129750811,140.82.112.4,10.0.2.15,443,47210,TCP,60
2026-03-22T00:43:52.131877040,10.0.2.15,173.194.141.168,0,0,TLSV1.3,118
2026-03-22T00:43:52.132674812,10.0.2.15,173.194.141.168,0,0,TLSV1.3,118
2026-03-22T00:43:52.135462287,173.194.141.168,10.0.2.15,443,43758,TCP,60
2026-03-22T00:43:52.135462483,173.194.141.168,10.0.2.15,443,43756,TCP,60
2026-03-22T00:43:52.146102629,140.82.112.4,10.0.2.15,0,0,TLSV1.3,78
2026-03-22T00:43:52.146154216,10.0.2.15,140.82.112.4,47210,443,TCP,54
2026-03-22T00:43:52.146102991,140.82.112.4,10.0.2.15,443,47210,TCP,60
2026-03-22T00:43:52.146280686,10.0.2.15,140.82.112.4,47210,443,TCP,54
2026-03-22T00:43:52.146694488,140.82.112.4,10.0.2.15,443,47210,TCP,60
2026-03-22T00:43:52.155593323,10.0.2.15,173.194.141.168,0,0,TLSV1.3,118
2026-03-22T00:43:52.157095005,10.0.2.15,173.194.141.168,0,0,TLSV1.3,118
2026-03-22T00:43:52.157812856,173.194.141.168,10.0.2.15,443,43754,TCP,60
